zip,sic,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
11229,7291,5,5,0,0,0,0,0,0,0,0
11229,7299,3,2,0,1,0,0,0,0,0,0
11229,7300,7,7,0,0,0,0,0,0,0,0
11229,7311,1,1,0,0,0,0,0,0,0,0
11229,7313,1,1,0,0,0,0,0,0,0,0
11229,7319,1,1,0,0,0,0,0,0,0,0
11229,7336,1,1,0,0,0,0,0,0,0,0
11229,7338,2,1,1,0,0,0,0,0,0,0
11229,7342,4,4,0,0,0,0,0,0,0,0
11229,7349,3,3,0,0,0,0,0,0,0,0
11229,7361,5,4,0,0,1,0,0,0,0,0
11229,7370,1,1,0,0,0,0,0,0,0,0
11229,7371,7,7,0,0,0,0,0,0,0,0
11229,7372,1,1,0,0,0,0,0,0,0,0
11229,7374,4,4,0,0,0,0,0,0,0,0
11229,7378,2,2,0,0,0,0,0,0,0,0
11229,7379,18,17,1,0,0,0,0,0,0,0
11229,7381,1,1,0,0,0,0,0,0,0,0
11229,7382,1,1,0,0,0,0,0,0,0,0
11229,7384,6,6,0,0,0,0,0,0,0,0
11229,7389,7,6,0,1,0,0,0,0,0,0
11229,7500,3,3,0,0,0,0,0,0,0,0
11229,7514,1,1,0,0,0,0,0,0,0,0
11229,7532,2,2,0,0,0,0,0,0,0,0
11229,7534,1,1,0,0,0,0,0,0,0,0
11229,7537,2,2,0,0,0,0,0,0,0,0
11229,7538,7,7,0,0,0,0,0,0,0,0
11229,7542,3,2,1,0,0,0,0,0,0,0
11229,7549,1,1,0,0,0,0,0,0,0,0
11229,7600,1,1,0,0,0,0,0,0,0,0
11229,7622,1,1,0,0,0,0,0,0,0,0
11229,7623,1,1,0,0,0,0,0,0,0,0
11229,7629,2,2,0,0,0,0,0,0,0,0
11229,7699,4,3,0,1,0,0,0,0,0,0
11229,7812,1,1,0,0,0,0,0,0,0,0
11229,7822,1,1,0,0,0,0,0,0,0,0
11229,7840,8,7,0,1,0,0,0,0,0,0
11229,7920,1,0,1,0,0,0,0,0,0,0
11229,7929,1,0,1,0,0,0,0,0,0,0
11229,7941,1,1,0,0,0,0,0,0,0,0
11229,7991,1,1,0,0,0,0,0,0,0,0
11229,7997,1,1,0,0,0,0,0,0,0,0
11229,7999,8,7,1,0,0,0,0,0,0,0
11229,8000,2,0,2,0,0,0,0,0,0,0
11229,8010,93,61,22,7,2,0,1,0,0,0
11229,8020,72,47,21,4,0,0,0,0,0,0
11229,8030,2,2,0,0,0,0,0,0,0,0
11229,8040,1,1,0,0,0,0,0,0,0,0
11229,8041,7,7,0,0,0,0,0,0,0,0
11229,8042,2,2,0,0,0,0,0,0,0,0
11229,8043,12,9,2,1,0,0,0,0,0,0
11229,8049,10,8,1,1,0,0,0,0,0,0
11229,8050,5,2,0,1,0,1,1,0,0,0
11229,8060,1,0,0,0,0,0,0,1,0,0
11229,8070,2,2,0,0,0,0,0,0,0,0
11229,8071,5,3,1,0,0,0,1,0,0,0
11229,8072,6,5,0,0,1,0,0,0,0,0
11229,8080,3,1,1,0,1,0,0,0,0,0
11229,8090,5,3,0,0,2,0,0,0,0,0
11229,8100,17,13,2,2,0,0,0,0,0,0
11229,8200,1,1,0,0,0,0,0,0,0,0
11229,8210,11,1,0,2,8,0,0,0,0,0
11229,8240,3,2,1,0,0,0,0,0,0,0
11229,8290,4,2,1,0,1,0,0,0,0,0
11229,8320,7,3,2,1,0,1,0,0,0,0
11229,8330,1,1,0,0,0,0,0,0,0,0
11229,8350,8,6,1,1,0,0,0,0,0,0
11229,8360,1,0,1,0,0,0,0,0,0,0
11229,8610,2,2,0,0,0,0,0,0,0,0
11229,8630,2,1,0,1,0,0,0,0,0,0
11229,8640,4,3,0,0,0,1,0,0,0,0
11229,8660,31,15,5,5,4,1,1,0,0,0
11229,8711,3,2,1,0,0,0,0,0,0,0
11229,8712,1,1,0,0,0,0,0,0,0,0
11229,8720,11,10,1,0,0,0,0,0,0,0
11229,8741,11,9,2,0,0,0,0,0,0,0
11229,8742,5,4,1,0,0,0,0,0,0,0
11229,8748,7,4,2,1,0,0,0,0,0,0
11229,8900,3,3,0,0,0,0,0,0,0,0
11229,899\,1,0,0,0,1,0,0,0,0,0
11229,99--,11,10,0,0,1,0,0,0,0,0
11230,----,1537,1198,174,83,49,18,11,1,2,1
11230,07--,10,9,0,1,0,0,0,0,0,0
11230,0740,1,0,0,1,0,0,0,0,0,0
11230,0750,1,1,0,0,0,0,0,0,0,0
11230,0780,8,8,0,0,0,0,0,0,0,0
11230,15--,92,76,8,7,1,0,0,0,0,0
11230,1500,6,5,0,1,0,0,0,0,0,0
11230,1510,25,21,3,0,1,0,0,0,0,0
11230,1530,1,1,0,0,0,0,0,0,0,0
11230,1620,1,1,0,0,0,0,0,0,0,0
11230,1700,2,2,0,0,0,0,0,0,0,0
11230,1710,13,10,1,2,0,0,0,0,0,0
11230,1720,6,6,0,0,0,0,0,0,0,0
11230,1730,15,10,3,2,0,0,0,0,0,0
11230,1741,1,1,0,0,0,0,0,0,0,0
11230,1742,1,1,0,0,0,0,0,0,0,0
11230,1743,1,1,0,0,0,0,0,0,0,0
11230,1751,9,8,0,1,0,0,0,0,0,0
11230,1760,4,3,1,0,0,0,0,0,0,0
11230,1770,1,1,0,0,0,0,0,0,0,0
11230,1793,1,0,0,1,0,0,0,0,0,0
11230,1794,1,1,0,0,0,0,0,0,0,0
11230,1796,1,1,0,0,0,0,0,0,0,0
11230,1799,3,3,0,0,0,0,0,0,0,0
11230,20--,35,18,8,3,4,2,0,0,0,0
11230,2033,1,0,0,0,1,0,0,0,0,0
11230,2051,1,1,0,0,0,0,0,0,0,0
11230,2200,1,0,1,0,0,0,0,0,0,0
11230,2258,1,1,0,0,0,0,0,0,0,0
11230,2323,1,0,0,1,0,0,0,0,0,0
11230,2329,1,0,1,0,0,0,0,0,0,0
11230,2331,1,0,0,0,0,1,0,0,0,0
11230,2335,1,1,0,0,0,0,0,0,0,0
11230,2339,4,3,0,0,1,0,0,0,0,0
11230,2350,1,1,0,0,0,0,0,0,0,0
11230,2361,1,0,0,0,0,1,0,0,0,0
11230,2392,2,1,1,0,0,0,0,0,0,0
11230,2396,2,1,0,1,0,0,0,0,0,0
11230,2434,2,1,1,0,0,0,0,0,0,0
11230,2511,2,1,1,0,0,0,0,0,0,0
11230,2541,1,1,0,0,0,0,0,0,0,0
11230,2720,2,1,1,0,0,0,0,0,0,0
11230,2731,1,1,0,0,0,0,0,0,0,0
11230,2740,1,0,0,0,1,0,0,0,0,0
11230,2759,1,1,0,0,0,0,0,0,0,0
11230,2842,1,0,0,1,0,0,0,0,0,0
11230,3280,1,1,0,0,0,0,0,0,0,0
11230,3446,2,1,1,0,0,0,0,0,0,0
11230,3645,1,0,1,0,0,0,0,0,0,0
11230,3951,1,0,0,0,1,0,0,0,0,0
11230,3993,1,1,0,0,0,0,0,0,0,0
11230,40--,72,60,6,3,2,1,0,0,0,0
11230,4100,3,3,0,0,0,0,0,0,0,0
11230,4111,1,1,0,0,0,0,0,0,0,0
11230,4119,14,9,3,1,0,1,0,0,0,0
11230,4120,25,25,0,0,0,0,0,0,0,0
11230,4130,1,1,0,0,0,0,0,0,0,0
11230,4150,6,1,2,1,2,0,0,0,0,0
11230,4210,8,7,0,1,0,0,0,0,0,0
11230,4700,1,1,0,0,0,0,0,0,0,0
11230,4724,6,6,0,0,0,0,0,0,0,0
11230,4725,1,1,0,0,0,0,0,0,0,0
11230,4730,1,1,0,0,0,0,0,0,0,0
11230,4813,3,2,1,0,0,0,0,0,0,0
11230,4830,1,1,0,0,0,0,0,0,0,0
11230,4890,1,1,0,0,0,0,0,0,0,0
11230,50--,128,103,11,10,2,1,1,0,0,0
11230,5000,3,3,0,0,0,0,0,0,0,0
11230,5012,6,6,0,0,0,0,0,0,0,0
11230,5013,4,1,2,1,0,0,0,0,0,0
11230,5021,2,2,0,0,0,0,0,0,0,0
11230,5023,5,5,0,0,0,0,0,0,0,0
11230,5031,1,0,0,0,1,0,0,0,0,0
11230,5033,2,0,1,1,0,0,0,0,0,0
11230,5039,1,0,0,1,0,0,0,0,0,0
11230,5043,1,1,0,0,0,0,0,0,0,0
11230,5045,3,3,0,0,0,0,0,0,0,0
11230,5047,5,4,1,0,0,0,0,0,0,0
11230,5048,1,1,0,0,0,0,0,0,0,0
11230,5049,1,1,0,0,0,0,0,0,0,0
11230,5050,1,1,0,0,0,0,0,0,0,0
11230,5052,1,1,0,0,0,0,0,0,0,0
11230,5063,1,0,1,0,0,0,0,0,0,0
11230,5064,3,2,1,0,0,0,0,0,0,0
11230,5065,7,7,0,0,0,0,0,0,0,0
11230,5072,1,0,0,0,1,0,0,0,0,0
11230,5074,4,2,1,1,0,0,0,0,0,0
11230,5075,1,0,0,1,0,0,0,0,0,0
11230,5078,1,1,0,0,0,0,0,0,0,0
11230,5084,2,2,0,0,0,0,0,0,0,0
11230,5091,1,1,0,0,0,0,0,0,0,0
11230,5094,9,8,1,0,0,0,0,0,0,0
11230,5099,2,2,0,0,0,0,0,0,0,0
11230,5112,2,1,0,1,0,0,0,0,0,0
11230,5113,1,1,0,0,0,0,0,0,0,0
11230,5120,6,5,0,1,0,0,0,0,0,0
11230,5130,3,3,0,0,0,0,0,0,0,0
11230,5131,3,2,0,1,0,0,0,0,0,0
11230,5136,1,1,0,0,0,0,0,0,0,0
11230,5137,13,12,0,1,0,0,0,0,0,0
11230,5139,1,1,0,0,0,0,0,0,0,0
11230,5140,3,3,0,0,0,0,0,0,0,0
11230,5141,2,2,0,0,0,0,0,0,0,0
11230,5143,1,1,0,0,0,0,0,0,0,0
11230,5145,1,1,0,0,0,0,0,0,0,0
11230,5148,2,1,1,0,0,0,0,0,0,0
11230,5149,4,2,1,0,0,0,1,0,0,0
11230,5159,1,1,0,0,0,0,0,0,0,0
11230,5169,1,1,0,0,0,0,0,0,0,0
11230,5172,1,0,0,0,0,1,0,0,0,0
11230,5190,1,1,0,0,0,0,0,0,0,0
11230,5192,1,1,0,0,0,0,0,0,0,0
11230,5194,1,1,0,0,0,0,0,0,0,0
11230,5198,2,0,1,1,0,0,0,0,0,0
11230,5199,8,8,0,0,0,0,0,0,0,0
11230,52--,313,236,40,18,17,2,0,0,0,0
11230,5210,7,6,1,0,0,0,0,0,0,0
11230,5230,1,1,0,0,0,0,0,0,0,0
11230,5250,5,4,0,1,0,0,0,0,0,0
11230,5330,5,4,1,0,0,0,0,0,0,0
11230,5390,3,3,0,0,0,0,0,0,0,0
11230,5410,42,37,1,1,3,0,0,0,0,0
11230,5420,8,5,1,1,1,0,0,0,0,0
11230,5430,5,4,0,1,0,0,0,0,0,0
11230,5440,2,2,0,0,0,0,0,0,0,0
11230,5450,2,2,0,0,0,0,0,0,0,0
11230,5460,10,6,3,1,0,0,0,0,0,0
11230,5490,3,3,0,0,0,0,0,0,0,0
11230,5510,7,0,2,1,2,2,0,0,0,0
11230,5520,1,1,0,0,0,0,0,0,0,0
11230,5530,2,1,0,0,1,0,0,0,0,0
11230,5540,17,10,7,0,0,0,0,0,0,0
11230,5570,1,1,0,0,0,0,0,0,0,0
11230,5600,1,1,0,0,0,0,0,0,0,0
11230,5610,5,5,0,0,0,0,0,0,0,0
11230,5620,18,14,3,0,1,0,0,0,0,0
11230,5630,6,5,1,0,0,0,0,0,0,0
11230,5640,2,1,0,0,1,0,0,0,0,0
11230,5650,5,3,1,1,0,0,0,0,0,0
11230,5660,7,7,0,0,0,0,0,0,0,0
11230,5690,4,3,0,1,0,0,0,0,0,0
11230,5700,1,0,0,1,0,0,0,0,0,0
11230,5710,1,1,0,0,0,0,0,0,0,0
11230,5712,5,3,1,1,0,0,0,0,0,0
11230,5713,2,2,0,0,0,0,0,0,0,0
11230,5719,1,1,0,0,0,0,0,0,0,0
11230,5720,2,2,0,0,0,0,0,0,0,0
11230,5731,1,1,0,0,0,0,0,0,0,0
11230,5734,2,2,0,0,0,0,0,0,0,0
11230,5800,3,3,0,0,0,0,0,0,0,0
11230,5812,52,35,10,3,4,0,0,0,0,0
11230,5813,4,4,0,0,0,0,0,0,0,0
11230,5900,3,3,0,0,0,0,0,0,0,0
11230,5910,13,6,3,2,2,0,0,0,0,0
11230,5920,4,3,0,1,0,0,0,0,0,0
11230,5930,4,3,1,0,0,0,0,0,0,0
11230,5940,1,1,0,0,0,0,0,0,0,0
11230,5941,1,0,1,0,0,0,0,0,0,0
11230,5942,2,1,0,1,0,0,0,0,0,0
11230,5945,1,1,0,0,0,0,0,0,0,0
11230,5947,3,2,0,1,0,0,0,0,0,0
11230,5948,1,1,0,0,0,0,0,0,0,0
11230,5949,3,3,0,0,0,0,0,0,0,0
11230,5961,3,3,0,0,0,0,0,0,0,0
11230,5962,1,1,0,0,0,0,0,0,0,0
11230,5963,1,1,0,0,0,0,0,0,0,0
11230,5983,8,5,2,0,1,0,0,0,0,0
11230,5992,2,2,0,0,0,0,0,0,0,0
11230,5993,1,1,0,0,0,0,0,0,0,0
11230,5994,3,3,0,0,0,0,0,0,0,0
11230,5995,3,3,0,0,0,0,0,0,0,0
11230,5999,12,10,1,0,1,0,0,0,0,0
11230,60--,338,295,25,11,5,2,0,0,0,0
11230,6020,3,0,0,3,0,0,0,0,0,0
11230,6030,4,0,0,2,1,1,0,0,0,0
11230,6140,1,1,0,0,0,0,0,0,0,0
11230,6150,1,0,0,1,0,0,0,0,0,0
11230,6160,4,3,0,0,0,1,0,0,0,0
11230,6220,1,0,1,0,0,0,0,0,0,0
11230,6230,1,1,0,0,0,0,0,0,0,0
11230,6280,3,1,1,1,0,0,0,0,0,0
11230,6310,1,0,0,0,1,0,0,0,0,0
11230,6324,1,1,0,0,0,0,0,0,0,0
11230,6330,2,2,0,0,0,0,0,0,0,0
11230,6400,20,18,1,0,1,0,0,0,0,0
11230,6500,7,5,2,0,0,0,0,0,0,0
11230,6510,204,193,8,2,1,0,0,0,0,0
11230,6530,80,66,12,2,0,0,0,0,0,0
11230,6540,2,2,0,0,0,0,0,0,0,0
11230,6553,1,0,0,0,1,0,0,0,0,0
11230,6732,2,2,0,0,0,0,0,0,0,0
11230,70--,534,388,76,28,18,10,10,1,2,1
11230,7210,2,2,0,0,0,0,0,0,0,0
11230,7212,1,1,0,0,0,0,0,0,0,0
11230,7215,5,5,0,0,0,0,0,0,0,0
11230,7216,8,6,2,0,0,0,0,0,0,0
11230,7217,1,1,0,0,0,0,0,0,0,0
11230,7220,1,1,0,0,0,0,0,0,0,0
11230,7230,18,14,4,0,0,0,0,0,0,0
11230,7240,2,2,0,0,0,0,0,0,0,0
11230,7260,6,1,3,2,0,0,0,0,0,0
11230,7291,2,2,0,0,0,0,0,0,0,0
11230,7299,2,2,0,0,0,0,0,0,0,0
11230,7300,5,4,1,0,0,0,0,0,0,0
11230,7322,1,0,1,0,0,0,0,0,0,0
11230,7331,1,0,0,1,0,0,0,0,0,0
11230,7336,4,2,2,0,0,0,0,0,0,0
11230,7342,4,3,1,0,0,0,0,0,0,0
11230,7349,4,4,0,0,0,0,0,0,0,0
11230,7352,1,1,0,0,0,0,0,0,0,0
11230,7359,1,1,0,0,0,0,0,0,0,0
11230,7361,3,3,0,0,0,0,0,0,0,0
11230,7363,1,1,0,0,0,0,0,0,0,0
11230,7371,16,16,0,0,0,0,0,0,0,0
11230,7373,1,1,0,0,0,0,0,0,0,0
11230,7374,4,4,0,0,0,0,0,0,0,0
11230,7375,1,0,1,0,0,0,0,0,0,0
11230,7379,17,16,0,1,0,0,0,0,0,0
11230,7381,1,1,0,0,0,0,0,0,0,0
11230,7382,3,3,0,0,0,0,0,0,0,0
11230,7384,3,3,0,0,0,0,0,0,0,0
11230,7389,11,10,0,0,0,1,0,0,0,0
11230,7500,3,3,0,0,0,0,0,0,0,0
11230,7514,1,1,0,0,0,0,0,0,0,0
11230,7532,12,11,1,0,0,0,0,0,0,0
11230,7533,2,1,1,0,0,0,0,0,0,0
11230,7534,1,1,0,0,0,0,0,0,0,0
11230,7536,1,1,0,0,0,0,0,0,0,0
11230,7537,2,1,1,0,0,0,0,0,0,0
11230,7538,27,22,4,0,1,0,0,0,0,0
11230,7549,2,2,0,0,0,0,0,0,0,0
11230,7600,1,1,0,0,0,0,0,0,0,0
11230,7630,1,1,0,0,0,0,0,0,0,0
11230,7640,2,1,1,0,0,0,0,0,0,0
11230,7694,1,1,0,0,0,0,0,0,0,0
11230,7699,6,4,1,1,0,0,0,0,0,0
11230,7840,2,1,1,0,0,0,0,0,0,0
11230,7922,2,2,0,0,0,0,0,0,0,0
11230,7929,1,0,0,0,1,0,0,0,0,0
11230,7990,1,0,1,0,0,0,0,0,0,0
11230,7993,2,2,0,0,0,0,0,0,0,0
11230,7997,1,1,0,0,0,0,0,0,0,0
11230,7999,2,2,0,0,0,0,0,0,0,0
11230,8000,1,0,0,0,0,0,1,0,0,0
11230,8010,68,47,14,3,3,1,0,0,0,0
11230,8020,44,30,12,2,0,0,0,0,0,0
11230,8041,8,7,1,0,0,0,0,0,0,0
11230,8042,2,1,1,0,0,0,0,0,0,0
11230,8043,5,5,0,0,0,0,0,0,0,0
11230,8049,11,8,1,1,1,0,0,0,0,0
11230,8050,6,1,0,1,3,0,1,0,0,0
11230,8071,2,1,0,1,0,0,0,0,0,0
11230,8072,4,3,1,0,0,0,0,0,0,0
11230,8080,6,2,0,0,0,1,0,0,2,1
11230,8090,4,2,1,0,1,0,0,0,0,0
11230,8100,21,18,2,1,0,0,0,0,0,0
11230,8200,1,1,0,0,0,0,0,0,0,0
11230,8210,15,1,2,2,2,1,6,1,0,0
11230,8220,2,1,0,1,0,0,0,0,0,0
11230,8290,5,4,0,0,1,0,0,0,0,0
11230,8300,3,2,0,0,0,1,0,0,0,0
11230,8320,12,7,3,2,0,0,0,0,0,0
11230,8330,4,1,1,1,0,0,1,0,0,0
11230,8350,5,4,1,0,0,0,0,0,0,0
11230,8360,5,1,1,2,1,0,0,0,0,0
11230,8390,7,6,0,0,1,0,0,0,0,0
11230,8610,1,1,0,0,0,0,0,0,0,0
11230,8620,2,1,0,0,0,1,0,0,0,0
11230,8630,1,1,0,0,0,0,0,0,0,0
11230,8640,1,0,1,0,0,0,0,0,0,0
11230,8660,28,16,3,2,2,4,1,0,0,0
11230,8711,3,3,0,0,0,0,0,0,0,0
11230,8712,1,0,1,0,0,0,0,0,0,0
11230,8720,25,21,1,3,0,0,0,0,0,0
11230,8731,1,0,0,1,0,0,0,0,0,0
11230,8741,11,10,1,0,0,0,0,0,0,0
11230,8742,11,9,1,0,1,0,0,0,0,0
11230,8743,2,1,1,0,0,0,0,0,0,0
11230,8748,2,2,0,0,0,0,0,0,0,0
11230,8900,1,1,0,0,0,0,0,0,0,0
11230,99--,15,13,0,2,0,0,0,0,0,0
11231,----,625,372,112,68,48,14,9,2,0,0
11231,07--,1,1,0,0,0,0,0,0,0,0
11231,0780,1,1,0,0,0,0,0,0,0,0
11231,15--,99,53,23,12,10,1,0,0,0,0
11231,1500,4,4,0,0,0,0,0,0,0,0
11231,1510,18,13,1,2,2,0,0,0,0,0
11231,1530,2,1,1,0,0,0,0,0,0,0
11231,1610,2,0,0,0,2,0,0,0,0,0
11231,1620,2,0,0,0,2,0,0,0,0,0
11231,1700,1,0,1,0,0,0,0,0,0,0
11231,1710,14,10,2,1,1,0,0,0,0,0
11231,1720,3,2,1,0,0,0,0,0,0,0
11231,1730,11,3,2,6,0,0,0,0,0,0
11231,1741,4,3,1,0,0,0,0,0,0,0
11231,1742,6,3,1,0,1,1,0,0,0,0
11231,1743,1,1,0,0,0,0,0,0,0,0
11231,1751,5,2,3,0,0,0,0,0,0,0
11231,1752,1,1,0,0,0,0,0,0,0,0
11231,1760,6,1,3,1,1,0,0,0,0,0
11231,1770,1,0,0,1,0,0,0,0,0,0
11231,1791,3,2,1,0,0,0,0,0,0,0
11231,1793,4,1,3,0,0,0,0,0,0,0
11231,1794,1,0,0,1,0,0,0,0,0,0
11231,1795,3,1,2,0,0,0,0,0,0,0
11231,1799,7,5,1,0,1,0,0,0,0,0
11231,20--,53,22,12,9,3,4,3,0,0,0
11231,2033,2,0,1,1,0,0,0,0,0,0
11231,2051,4,1,2,0,1,0,0,0,0,0
11231,2062,1,1,0,0,0,0,0,0,0,0
11231,2099,1,1,0,0,0,0,0,0,0,0
11231,2331,1,1,0,0,0,0,0,0,0,0
11231,2335,2,1,1,0,0,0,0,0,0,0
11231,2339,1,0,0,0,1,0,0,0,0,0
11231,2394,1,1,0,0,0,0,0,0,0,0
11231,2426,1,1,0,0,0,0,0,0,0,0
11231,2431,2,1,1,0,0,0,0,0,0,0
11231,2452,1,1,0,0,0,0,0,0,0,0
11231,2511,3,2,0,1,0,0,0,0,0,0
11231,2541,1,1,0,0,0,0,0,0,0,0
11231,2599,1,0,0,1,0,0,0,0,0,0
11231,2675,1,0,0,0,0,1,0,0,0,0
11231,2710,1,0,0,1,0,0,0,0,0,0
11231,2720,1,0,0,0,1,0,0,0,0,0
11231,2731,1,1,0,0,0,0,0,0,0,0
11231,2740,1,1,0,0,0,0,0,0,0,0
11231,2752,1,1,0,0,0,0,0,0,0,0
11231,2759,2,1,0,0,0,0,1,0,0,0
11231,2850,1,1,0,0,0,0,0,0,0,0
11231,2869,1,0,0,0,0,0,1,0,0,0
11231,2952,1,0,1,0,0,0,0,0,0,0
11231,3160,1,0,0,0,0,0,1,0,0,0
11231,3273,1,0,0,1,0,0,0,0,0,0
11231,3280,2,0,1,1,0,0,0,0,0,0
11231,3441,1,1,0,0,0,0,0,0,0,0
11231,3442,2,0,2,0,0,0,0,0,0,0
11231,3443,1,0,0,1,0,0,0,0,0,0
11231,3444,1,1,0,0,0,0,0,0,0,0
11231,3446,1,0,1,0,0,0,0,0,0,0
11231,3469,1,0,0,0,0,1,0,0,0,0
11231,3541,1,1,0,0,0,0,0,0,0,0
11231,3599,3,0,0,2,0,1,0,0,0,0
11231,3731,1,1,0,0,0,0,0,0,0,0
11231,3860,1,0,1,0,0,0,0,0,0,0
11231,3961,1,1,0,0,0,0,0,0,0,0
11231,3991,1,0,1,0,0,0,0,0,0,0
11231,3999,1,0,0,0,0,1,0,0,0,0
11231,40--,48,15,11,9,8,1,2,2,0,0
11231,4119,1,0,0,0,1,0,0,0,0,0
11231,4120,1,1,0,0,0,0,0,0,0,0
11231,4130,1,0,0,0,1,0,0,0,0,0
11231,4140,1,0,1,0,0,0,0,0,0,0
11231,4150,8,2,1,4,1,0,0,0,0,0
11231,4210,15,7,4,1,3,0,0,0,0,0
11231,4220,1,1,0,0,0,0,0,0,0,0
11231,4222,1,0,0,0,0,0,0,1,0,0
11231,4225,4,0,1,1,1,0,1,0,0,0
11231,4226,2,0,0,2,0,0,0,0,0,0
11231,4491,1,0,0,0,0,0,0,1,0,0
11231,4492,1,0,1,0,0,0,0,0,0,0
11231,4499,2,0,0,1,0,1,0,0,0,0
11231,4700,1,0,0,0,1,0,0,0,0,0
11231,4724,2,2,0,0,0,0,0,0,0,0
11231,4730,2,1,1,0,0,0,0,0,0,0
11231,4813,3,1,1,0,0,0,1,0,0,0
11231,4950,1,0,1,0,0,0,0,0,0,0
11231,50--,89,43,17,13,10,5,1,0,0,0
11231,5012,1,1,0,0,0,0,0,0,0,0
11231,5013,3,1,2,0,0,0,0,0,0,0
11231,5014,1,0,0,1,0,0,0,0,0,0
11231,5015,2,2,0,0,0,0,0,0,0,0
11231,5021,2,1,0,0,0,1,0,0,0,0
11231,5023,2,1,1,0,0,0,0,0,0,0
11231,5031,1,1,0,0,0,0,0,0,0,0
11231,5032,3,2,1,0,0,0,0,0,0,0
11231,5039,1,0,0,1,0,0,0,0,0,0
11231,5045,1,0,0,0,1,0,0,0,0,0
11231,5047,4,1,0,2,1,0,0,0,0,0
11231,5051,2,1,1,0,0,0,0,0,0,0
11231,5063,3,2,1,0,0,0,0,0,0,0
11231,5064,1,1,0,0,0,0,0,0,0,0
11231,5065,2,1,1,0,0,0,0,0,0,0
11231,5072,2,2,0,0,0,0,0,0,0,0
11231,5085,1,0,0,0,1,0,0,0,0,0
11231,5087,1,1,0,0,0,0,0,0,0,0
11231,5088,3,2,1,0,0,0,0,0,0,0
11231,5093,5,3,0,0,2,0,0,0,0,0
11231,5111,1,1,0,0,0,0,0,0,0,0
11231,5113,3,1,0,1,0,1,0,0,0,0
11231,5120,1,0,0,1,0,0,0,0,0,0
11231,5137,3,2,0,0,0,1,0,0,0,0
11231,5140,2,2,0,0,0,0,0,0,0,0
11231,5141,2,1,0,1,0,0,0,0,0,0
11231,5143,4,2,1,0,1,0,0,0,0,0
11231,5144,2,0,0,2,0,0,0,0,0,0
11231,5145,2,2,0,0,0,0,0,0,0,0
11231,5146,2,0,0,0,1,1,0,0,0,0
11231,5147,2,1,1,0,0,0,0,0,0,0
11231,5148,1,0,1,0,0,0,0,0,0,0
11231,5149,16,6,5,2,2,1,0,0,0,0
11231,5162,1,0,0,1,0,0,0,0,0,0
11231,5169,1,0,0,0,1,0,0,0,0,0
11231,5171,1,0,0,1,0,0,0,0,0,0
11231,5181,1,0,0,0,0,0,1,0,0,0
11231,5190,1,0,1,0,0,0,0,0,0,0
11231,5193,1,1,0,0,0,0,0,0,0,0
11231,5194,1,1,0,0,0,0,0,0,0,0
11231,52--,120,89,13,11,5,1,1,0,0,0
11231,5210,1,1,0,0,0,0,0,0,0,0
11231,5250,1,0,1,0,0,0,0,0,0,0
11231,5310,1,1,0,0,0,0,0,0,0,0
11231,5390,3,1,0,2,0,0,0,0,0,0
11231,5410,19,13,1,2,2,0,1,0,0,0
11231,5420,5,4,1,0,0,0,0,0,0,0
11231,5430,3,3,0,0,0,0,0,0,0,0
11231,5440,1,1,0,0,0,0,0,0,0,0
11231,5450,2,2,0,0,0,0,0,0,0,0
11231,5460,5,4,1,0,0,0,0,0,0,0
11231,5490,2,2,0,0,0,0,0,0,0,0
11231,5520,4,4,0,0,0,0,0,0,0,0
11231,5540,5,5,0,0,0,0,0,0,0,0
11231,5620,1,1,0,0,0,0,0,0,0,0
11231,5650,1,1,0,0,0,0,0,0,0,0
11231,5712,5,4,1,0,0,0,0,0,0,0
11231,5734,1,1,0,0,0,0,0,0,0,0
11231,5812,31,23,3,4,1,0,0,0,0,0
11231,5813,2,2,0,0,0,0,0,0,0,0
11231,5910,5,3,1,1,0,0,0,0,0,0
11231,5920,5,3,1,1,0,0,0,0,0,0
11231,5930,1,0,1,0,0,0,0,0,0,0
11231,5941,1,1,0,0,0,0,0,0,0,0
11231,5943,1,1,0,0,0,0,0,0,0,0
11231,5944,2,1,0,0,1,0,0,0,0,0
11231,5947,3,2,1,0,0,0,0,0,0,0
11231,5962,1,1,0,0,0,0,0,0,0,0
11231,5963,1,1,0,0,0,0,0,0,0,0
11231,5983,4,1,1,1,0,1,0,0,0,0
11231,5992,1,1,0,0,0,0,0,0,0,0
11231,5999,2,1,0,0,1,0,0,0,0,0
11231,60--,27,17,6,4,0,0,0,0,0,0
11231,6020,2,0,1,1,0,0,0,0,0,0
11231,6030,2,0,1,1,0,0,0,0,0,0
11231,6090,1,0,1,0,0,0,0,0,0,0
11231,6160,1,1,0,0,0,0,0,0,0,0
11231,6330,1,1,0,0,0,0,0,0,0,0
11231,6400,3,1,1,1,0,0,0,0,0,0
11231,6510,11,10,1,0,0,0,0,0,0,0
11231,6530,4,4,0,0,0,0,0,0,0,0
11231,6540,1,0,1,0,0,0,0,0,0,0
11231,6552,1,0,0,1,0,0,0,0,0,0
11231,70--,182,127,29,10,12,2,2,0,0,0
11231,7215,7,7,0,0,0,0,0,0,0,0
11231,7216,2,1,1,0,0,0,0,0,0,0
11231,7217,3,2,0,1,0,0,0,0,0,0
11231,7230,7,7,0,0,0,0,0,0,0,0
